estimate,model
0.47819520100718,sibling variety score (Peterson, 2000)
0.0984929029601,sibling variety score (Peterson, 2000)
0.110544672317769,sibling variety score (Peterson, 2000)
0.379781918709044,sibling variety score (Peterson, 2000)
0.0487036802321238,sibling variety score (Peterson, 2000)
0.196811355034398,sibling variety score (Peterson, 2000)
0.216419520053295,sibling variety score (Peterson, 2000)
0.474889939820893,sibling variety score (Peterson, 2000)
0.392374882285061,sibling variety score (Peterson, 2000)
-0.04734347332708,sibling variety score (Peterson, 2000)
0.172298254726342,sibling variety score (Peterson, 2000)
0.346379223221975,sibling variety score (Peterson, 2000)
0.23711204304603,sibling variety score (Peterson, 2000)
0.0151517981514385,sibling variety score (Peterson, 2000)
0.151583747529923,sibling variety score (Peterson, 2000)
0.544868522190712,sibling variety score (Peterson, 2000)
0.197115933479087,sibling variety score (Peterson, 2000)
-0.0872671502524526,sibling variety score (Peterson, 2000)
0.125129121818402,sibling variety score (Peterson, 2000)
0.13318502060992,sibling variety score (Peterson, 2000)
-0.00675639643320747,sibling variety score (Peterson, 2000)
0.00868975618054929,sibling variety score (Peterson, 2000)
0.394241479963378,sibling variety score (Peterson, 2000)
0.377919095507898,sibling variety score (Peterson, 2000)
0.535766687122791,sibling variety score (Peterson, 2000)
0.00979554960894172,sibling variety score (Peterson, 2000)
0.0602290417430785,sibling variety score (Peterson, 2000)
0.265766011369472,sibling variety score (Peterson, 2000)
0.0380288620298147,sibling variety score (Peterson, 2000)
-0.264190292297959,sibling variety score (Peterson, 2000)
-0.0141078391655374,sibling variety score (Peterson, 2000)
0.104108854985545,sibling variety score (Peterson, 2000)
0.256142322497275,sibling variety score (Peterson, 2000)
0.100713009626919,sibling variety score (Peterson, 2000)
0.143297305252608,sibling variety score (Peterson, 2000)
0.292206229136282,sibling variety score (Peterson, 2000)
0.360609235736164,sibling variety score (Peterson, 2000)
0.0470935995099709,sibling variety score (Peterson, 2000)
0.36068641954556,sibling variety score (Peterson, 2000)
0.0824270258304636,sibling variety score (Peterson, 2000)
0.241288491676819,sibling variety score (Peterson, 2000)
0.362230325395865,sibling variety score (Peterson, 2000)
0.269141140878683,sibling variety score (Peterson, 2000)
0.566719055022573,sibling variety score (Peterson, 2000)
0.0911399875010943,sibling variety score (Peterson, 2000)
0.37398576386571,sibling variety score (Peterson, 2000)
0.143992264716426,sibling variety score (Peterson, 2000)
0.313278368477106,sibling variety score (Peterson, 2000)
0.0996607482173247,sibling variety score (Peterson, 2000)
-0.016212795385154,sibling variety score (Peterson, 2000)
-0.37616187768025,sibling variety score (Peterson, 2000)
0.133058219268718,sibling variety score (Peterson, 2000)
0.305034216318888,sibling variety score (Peterson, 2000)
-0.0203042623346856,sibling variety score (Peterson, 2000)
-0.0523578657472851,sibling variety score (Peterson, 2000)
0.105925719619085,sibling variety score (Peterson, 2000)
0.468912342361811,sibling variety score (Peterson, 2000)
-0.0182278640382719,sibling variety score (Peterson, 2000)
0.5002205907256,sibling variety score (Peterson, 2000)
0.0686941327787457,sibling variety score (Peterson, 2000)
0.0629405444990742,sibling variety score (Peterson, 2000)
0.273430171858703,sibling variety score (Peterson, 2000)
0.418323945550455,sibling variety score (Peterson, 2000)
0.269332884586412,sibling variety score (Peterson, 2000)
0.162798538371269,sibling variety score (Peterson, 2000)
0.175428338513329,sibling variety score (Peterson, 2000)
-0.0129641204605608,sibling variety score (Peterson, 2000)
0.494917399443995,sibling variety score (Peterson, 2000)
0.0414813616923383,sibling variety score (Peterson, 2000)
0.355734404711076,sibling variety score (Peterson, 2000)
0.0838554628108247,sibling variety score (Peterson, 2000)
0.00248017880985776,sibling variety score (Peterson, 2000)
0.280079477596296,sibling variety score (Peterson, 2000)
-0.115069864727596,sibling variety score (Peterson, 2000)
0.397227376442799,sibling variety score (Peterson, 2000)
-0.131114484985508,sibling variety score (Peterson, 2000)
0.27548281175946,sibling variety score (Peterson, 2000)
0.202731378955318,sibling variety score (Peterson, 2000)
0.607701426098024,sibling variety score (Peterson, 2000)
0.288173708568009,sibling variety score (Peterson, 2000)
0.248226534308126,sibling variety score (Peterson, 2000)
0.384897835289997,sibling variety score (Peterson, 2000)
0.368393286163967,sibling variety score (Peterson, 2000)
0.16429170999357,sibling variety score (Peterson, 2000)
0.130566873086328,sibling variety score (Peterson, 2000)
0.301864214273551,sibling variety score (Peterson, 2000)
0.216139722867582,sibling variety score (Peterson, 2000)
-0.0150777985593398,sibling variety score (Peterson, 2000)
0.1894668876042,sibling variety score (Peterson, 2000)
-0.0884887200832284,sibling variety score (Peterson, 2000)
0.267397366361715,sibling variety score (Peterson, 2000)
0.266524638607589,sibling variety score (Peterson, 2000)
0.217741375032793,sibling variety score (Peterson, 2000)
0.274128034337047,sibling variety score (Peterson, 2000)
0.256907092965179,sibling variety score (Peterson, 2000)
0.224233209631092,sibling variety score (Peterson, 2000)
0.140414383295383,sibling variety score (Peterson, 2000)
0.368375035415253,sibling variety score (Peterson, 2000)
0.237425297133865,sibling variety score (Peterson, 2000)
0.261906934804675,sibling variety score (Peterson, 2000)
0.405504958642387,sibling variety score (Peterson, 2000)
0.31189655417818,sibling variety score (Peterson, 2000)
0.412479511932196,sibling variety score (Peterson, 2000)
0.106563318289841,sibling variety score (Peterson, 2000)
0.0545254693002635,sibling variety score (Peterson, 2000)
0.205319339830253,sibling variety score (Peterson, 2000)
0.081428065978401,sibling variety score (Peterson, 2000)
-0.00636568527612459,sibling variety score (Peterson, 2000)
0.52194844977458,sibling variety score (Peterson, 2000)
0.369612103986351,sibling variety score (Peterson, 2000)
0.531439813696759,sibling variety score (Peterson, 2000)
0.274978141217797,sibling variety score (Peterson, 2000)
0.0654640819739665,sibling variety score (Peterson, 2000)
-0.203959787739927,sibling variety score (Peterson, 2000)
0.658584451625179,sibling variety score (Peterson, 2000)
0.270778017710105,sibling variety score (Peterson, 2000)
0.19972146721235,sibling variety score (Peterson, 2000)
0.247140294714111,sibling variety score (Peterson, 2000)
0.469785795659613,sibling variety score (Peterson, 2000)
0.546993871152212,sibling variety score (Peterson, 2000)
0.0884545763842617,sibling variety score (Peterson, 2000)
0.405682801360353,sibling variety score (Peterson, 2000)
0.252948261062412,sibling variety score (Peterson, 2000)
-0.0998860508460864,sibling variety score (Peterson, 2000)
0.439959567430782,sibling variety score (Peterson, 2000)
0.0662339581209602,sibling variety score (Peterson, 2000)
-0.0546896893035653,sibling variety score (Peterson, 2000)
0.0499877129647984,sibling variety score (Peterson, 2000)
-0.241024564076046,sibling variety score (Peterson, 2000)
0.413479502198681,sibling variety score (Peterson, 2000)
0.0332175715870251,sibling variety score (Peterson, 2000)
0.31884687926281,sibling variety score (Peterson, 2000)
-0.0349218618023184,sibling variety score (Peterson, 2000)
0.36572366068015,sibling variety score (Peterson, 2000)
0.112481054313708,sibling variety score (Peterson, 2000)
0.302272277058718,sibling variety score (Peterson, 2000)
0.330234413758611,sibling variety score (Peterson, 2000)
0.338341891578055,sibling variety score (Peterson, 2000)
0.00322483967992804,sibling variety score (Peterson, 2000)
-0.196442900852865,sibling variety score (Peterson, 2000)
0.0427228025432004,sibling variety score (Peterson, 2000)
0.579325445069977,sibling variety score (Peterson, 2000)
0.558043462373532,sibling variety score (Peterson, 2000)
0.0860719795943464,sibling variety score (Peterson, 2000)
0.127277291806181,sibling variety score (Peterson, 2000)
0.24829516159001,sibling variety score (Peterson, 2000)
-0.0340632292336397,sibling variety score (Peterson, 2000)
0.413860081318265,sibling variety score (Peterson, 2000)
0.179564748040453,sibling variety score (Peterson, 2000)
0.143179366842738,sibling variety score (Peterson, 2000)
0.284018365134693,sibling variety score (Peterson, 2000)
0.350028544471398,sibling variety score (Peterson, 2000)
0.019913773314004,sibling variety score (Peterson, 2000)
0.141098495855457,sibling variety score (Peterson, 2000)
0.512773246961633,sibling variety score (Peterson, 2000)
0.402510959311536,sibling variety score (Peterson, 2000)
0.281596355004386,sibling variety score (Peterson, 2000)
-0.0235232447955866,sibling variety score (Peterson, 2000)
0.621045652239992,sibling variety score (Peterson, 2000)
0.276217796858742,sibling variety score (Peterson, 2000)
0.205112310541642,sibling variety score (Peterson, 2000)
0.184577068156484,sibling variety score (Peterson, 2000)
0.126695080313742,sibling variety score (Peterson, 2000)
0.410767364078986,sibling variety score (Peterson, 2000)
0.39934943109601,sibling variety score (Peterson, 2000)
0.296104543407322,sibling variety score (Peterson, 2000)
0.445727671854268,sibling variety score (Peterson, 2000)
0.322279834303926,sibling variety score (Peterson, 2000)
0.0145997581312395,sibling variety score (Peterson, 2000)
0.590195594242531,sibling variety score (Peterson, 2000)
0.494019967355819,sibling variety score (Peterson, 2000)
-0.142388032996181,sibling variety score (Peterson, 2000)
-0.139926754419536,sibling variety score (Peterson, 2000)
0.353211162008428,sibling variety score (Peterson, 2000)
0.258912256506802,sibling variety score (Peterson, 2000)
0.231651998243836,sibling variety score (Peterson, 2000)
0.0405018122683576,sibling variety score (Peterson, 2000)
0.188944488096515,sibling variety score (Peterson, 2000)
0.107080568845572,sibling variety score (Peterson, 2000)
0.286863350326543,sibling variety score (Peterson, 2000)
0.0664556128065933,sibling variety score (Peterson, 2000)
0.176226944125114,sibling variety score (Peterson, 2000)
0.230708746090103,sibling variety score (Peterson, 2000)
0.300691423597027,sibling variety score (Peterson, 2000)
0.299838527342153,sibling variety score (Peterson, 2000)
0.599026374219775,sibling variety score (Peterson, 2000)
0.384011097810851,sibling variety score (Peterson, 2000)
0.15711750436631,sibling variety score (Peterson, 2000)
0.227837186726413,sibling variety score (Peterson, 2000)
0.376232950349786,sibling variety score (Peterson, 2000)
0.231852028150183,sibling variety score (Peterson, 2000)
0.306430208392961,sibling variety score (Peterson, 2000)
-0.132120629351907,sibling variety score (Peterson, 2000)
0.124383795543641,sibling variety score (Peterson, 2000)
0.229153703220877,sibling variety score (Peterson, 2000)
0.323374533624471,sibling variety score (Peterson, 2000)
0.237947791805308,sibling variety score (Peterson, 2000)
0.201996278839162,sibling variety score (Peterson, 2000)
0.259552473181464,sibling variety score (Peterson, 2000)
0.190982119104776,sibling variety score (Peterson, 2000)
0.147878807189527,sibling variety score (Peterson, 2000)
0.0474331444373869,sibling variety score (Peterson, 2000)
0.104742642237161,sibling variety score (Peterson, 2000)
0.128805437496185,sibling variety score (Peterson, 2000)
0.0602319374360085,sibling variety score (Peterson, 2000)
0.192714846068048,sibling variety score (Peterson, 2000)
0.0712060053873536,sibling variety score (Peterson, 2000)
0.495279508800983,sibling variety score (Peterson, 2000)
0.167675990470799,sibling variety score (Peterson, 2000)
0.174859614724809,sibling variety score (Peterson, 2000)
0.461047047788738,sibling variety score (Peterson, 2000)
0.365215708213616,sibling variety score (Peterson, 2000)
0.194504274199662,sibling variety score (Peterson, 2000)
0.089005090667165,sibling variety score (Peterson, 2000)
0.10106185429391,sibling variety score (Peterson, 2000)
0.240683716791506,sibling variety score (Peterson, 2000)
0.328227720187667,sibling variety score (Peterson, 2000)
0.361408705102029,sibling variety score (Peterson, 2000)
0.118403043218131,sibling variety score (Peterson, 2000)
0.15445505624516,sibling variety score (Peterson, 2000)
0.0949678278477948,sibling variety score (Peterson, 2000)
0.407161163398719,sibling variety score (Peterson, 2000)
0.372142530651987,sibling variety score (Peterson, 2000)
0.513629644122492,sibling variety score (Peterson, 2000)
-0.0276111371639191,sibling variety score (Peterson, 2000)
0.253948915211433,sibling variety score (Peterson, 2000)
0.270744375346618,sibling variety score (Peterson, 2000)
0.464965764879937,sibling variety score (Peterson, 2000)
-0.180814575458905,sibling variety score (Peterson, 2000)
0.299845403245175,sibling variety score (Peterson, 2000)
0.208568151539579,sibling variety score (Peterson, 2000)
0.250796860601128,sibling variety score (Peterson, 2000)
0.207767794261086,sibling variety score (Peterson, 2000)
-0.175036939937724,sibling variety score (Peterson, 2000)
